Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,Precip,qc,Sol_Rad,qc,Vap_Pres,qc,Air_Temp,qc,Rel_Hum,qc,Wind_Speed,qc
6,Davis,Sacramento Valley,4/4/2017,0500,094,0.00, ,0, ,10.2, ,50.9, ,80, ,2.1, 
6,Davis,Sacramento Valley,4/4/2017,0600,094,0.00, ,3, ,10.5, ,51.4, ,81, ,2.6, 
6,Davis,Sacramento Valley,4/4/2017,0700,094,0.00, ,139, ,10.4, ,51.4, ,80, ,3.1, 
6,Davis,Sacramento Valley,4/4/2017,0800,094,0.00, ,394, ,10.8, ,54.7, ,74, ,3.1, 
6,Davis,Sacramento Valley,4/4/2017,0900,094,0.00, ,840, ,10.8, ,58.5, ,65, ,3.2, 
6,Davis,Sacramento Valley,4/4/2017,1000,094,0.00, ,1419, ,10.7, ,63.1, ,54, ,3.4, 
6,Davis,Sacramento Valley,4/4/2017,1100,094,0.00, ,1641, ,9.8, ,67.4, ,43, ,4.5, 
6,Davis,Sacramento Valley,4/4/2017,1200,094,0.00, ,1786, ,10.5, ,69.7, ,43, ,5.1, 
6,Davis,Sacramento Valley,4/4/2017,1300,094,0.00, ,1747, ,10.0, ,71.6, ,38, ,5.1, 
6,Davis,Sacramento Valley,4/4/2017,1400,094,0.00, ,1622, ,9.5, ,72.9, ,34, ,6.0, 
6,Davis,Sacramento Valley,4/4/2017,1500,094,0.00, ,1005, ,8.8, ,72.4, ,33, ,5.0, 
6,Davis,Sacramento Valley,4/4/2017,1600,094,0.00, ,756, ,9.9, ,72.5, ,36, ,4.9, 
6,Davis,Sacramento Valley,4/4/2017,1700,094,0.00, ,562, ,10.0, ,72.0, ,37, ,5.8, 
6,Davis,Sacramento Valley,4/4/2017,1800,094,0.00, ,137, ,9.0, ,70.8, ,35, ,3.2, 
6,Davis,Sacramento Valley,4/4/2017,1900,094,0.00, ,15, ,10.2, ,68.4, ,43, ,2.2, 
6,Davis,Sacramento Valley,4/4/2017,2000,094,0.00, ,0, ,10.7, ,65.0, ,51, ,1.9, 
6,Davis,Sacramento Valley,4/4/2017,2100,094,0.00, ,0, ,12.7, ,59.9, ,72, ,2.8, 
6,Davis,Sacramento Valley,4/4/2017,2200,094,0.00, ,0, ,12.0, ,57.3, ,75, ,2.6, 
6,Davis,Sacramento Valley,4/4/2017,2300,094,0.00, ,0, ,11.1, ,55.9, ,73, ,2.7, 
6,Davis,Sacramento Valley,4/4/2017,2400,094,0.00, ,0, ,10.6, ,55.2, ,71, ,2.5, 
6,Davis,Sacramento Valley,4/5/2017,0100,095,0.00, ,0, ,10.2, ,53.9, ,72, ,2.8, 
6,Davis,Sacramento Valley,4/5/2017,0200,095,0.00, ,0, ,10.0, ,53.3, ,72, ,2.3, 
6,Davis,Sacramento Valley,4/5/2017,0300,095,0.00, ,0, ,9.8, ,52.6, ,72, ,2.8, 
6,Davis,Sacramento Valley,4/5/2017,0400,095,0.00, ,0, ,9.0, ,51.5, ,69, ,4.1, 
6,Davis,Sacramento Valley,4/5/2017,0500,095,0.00, ,0, ,9.3, ,50.9, ,73, ,2.9, 
6,Davis,Sacramento Valley,4/5/2017,0600,095,0.00, ,2, ,9.5, ,50.8, ,75, ,2.9, 
6,Davis,Sacramento Valley,4/5/2017,0700,095,0.00, ,139, ,9.7, ,51.6, ,74, ,4.0, 
6,Davis,Sacramento Valley,4/5/2017,0800,095,0.00, ,473, ,10.2, ,54.7, ,70, ,3.8, 
6,Davis,Sacramento Valley,4/5/2017,0900,095,0.00, ,947, ,11.0, ,60.4, ,61, ,2.8, 
6,Davis,Sacramento Valley,4/5/2017,1000,095,0.00, ,1277, ,10.9, ,65.0, ,52, ,3.6, 
6,Davis,Sacramento Valley,4/5/2017,1100,095,0.00, ,1515, ,10.5, ,68.6, ,44, ,5.7, 
6,Davis,Sacramento Valley,4/5/2017,1200,095,0.00, ,1418, ,9.0, ,71.1, ,34, ,6.7, 
6,Davis,Sacramento Valley,4/5/2017,1300,095,0.00, ,1245, ,8.4, ,72.2, ,31, ,8.0, 
6,Davis,Sacramento Valley,4/5/2017,1400,095,0.00, ,1172, ,7.8, ,72.8, ,28, ,7.9, 
6,Davis,Sacramento Valley,4/5/2017,1500,095,0.00, ,966, ,5.9, ,73.4, ,21, ,7.5, 
6,Davis,Sacramento Valley,4/5/2017,1600,095,0.00, ,561, ,6.4, ,72.5, ,23, ,6.8, 
6,Davis,Sacramento Valley,4/5/2017,1700,095,0.00, ,300, ,6.0, ,71.1, ,23, ,7.1, 
6,Davis,Sacramento Valley,4/5/2017,1800,095,0.00, ,115, ,6.3, ,68.6, ,26, ,6.0, 
6,Davis,Sacramento Valley,4/5/2017,1900,095,0.00, ,28, ,8.8, ,64.2, ,43, ,5.3, 
6,Davis,Sacramento Valley,4/5/2017,2000,095,0.00, ,0, ,9.0, ,60.6, ,50, ,5.0, 
6,Davis,Sacramento Valley,4/5/2017,2100,095,0.00, ,0, ,8.7, ,58.1, ,53, ,6.0, 
6,Davis,Sacramento Valley,4/5/2017,2200,095,0.00, ,0, ,8.5, ,56.9, ,53, ,5.8, 
6,Davis,Sacramento Valley,4/5/2017,2300,095,0.00, ,0, ,7.5, ,57.7, ,46, ,5.8, 
6,Davis,Sacramento Valley,4/5/2017,2400,095,0.00, ,0, ,7.6, ,57.1, ,48, ,3.1, 
6,Davis,Sacramento Valley,4/6/2017,0100,096,0.00, ,0, ,7.7, ,57.3, ,48, ,2.6, 
6,Davis,Sacramento Valley,4/6/2017,0200,096,0.00, ,0, ,6.1, ,58.4, ,37, ,3.4, 
6,Davis,Sacramento Valley,4/6/2017,0300,096,0.00, ,0, ,5.8, ,57.7, ,36, ,3.6, 
6,Davis,Sacramento Valley,4/6/2017,0400,096,0.00, ,0, ,5.4, ,56.1, ,35, ,4.5, 
6,Davis,Sacramento Valley,4/6/2017,0500,096,0.00, ,0, ,6.1, ,55.3, ,41, ,2.8, 
6,Davis,Sacramento Valley,4/6/2017,0600,096,0.00, ,1, ,7.9, ,53.6, ,56, ,2.8, 
6,Davis,Sacramento Valley,4/6/2017,0700,096,0.00, ,15, ,7.1, ,54.8, ,49, ,3.6, 
6,Davis,Sacramento Valley,4/6/2017,0800,096,0.00, ,117, ,7.5, ,55.2, ,51, ,5.8, 
6,Davis,Sacramento Valley,4/6/2017,0900,096,0.00, ,146, ,9.3, ,55.0, ,63, ,4.6, 
6,Davis,Sacramento Valley,4/6/2017,1000,096,0.00, ,387, ,10.0, ,55.7, ,66, ,4.7, 
6,Davis,Sacramento Valley,4/6/2017,1100,096,0.00, ,710, ,10.2, ,57.4, ,63, ,4.4, 
6,Davis,Sacramento Valley,4/6/2017,1200,096,0.00, ,621, ,9.3, ,58.7, ,55, ,4.0, 
6,Davis,Sacramento Valley,4/6/2017,1300,096,0.00, ,558, ,9.0, ,59.9, ,51, ,2.4, 
6,Davis,Sacramento Valley,4/6/2017,1400,096,0.00, ,514, ,8.7, ,60.4, ,48, ,6.0, 
6,Davis,Sacramento Valley,4/6/2017,1500,096,0.00, ,456, ,7.7, ,59.8, ,44, ,6.6, 
6,Davis,Sacramento Valley,4/6/2017,1600,096,0.00, ,182, ,9.0, ,58.9, ,53, ,7.1, 
6,Davis,Sacramento Valley,4/6/2017,1700,096,0.00, ,93, ,10.0, ,57.6, ,62, ,5.2, 
6,Davis,Sacramento Valley,4/6/2017,1800,096,0.22, ,13, ,12.1, ,54.2, ,84, ,4.6, 
6,Davis,Sacramento Valley,4/6/2017,1900,096,0.13, ,4, ,12.6, ,52.6, ,93, ,8.1, 
6,Davis,Sacramento Valley,4/6/2017,2000,096,0.22, ,0, ,13.0, ,52.5, ,96, ,11.1, 
6,Davis,Sacramento Valley,4/6/2017,2100,096,0.07, ,0, ,12.6, ,52.8, ,93, ,13.3, 
6,Davis,Sacramento Valley,4/6/2017,2200,096,0.15, ,0, ,11.4, ,50.7, ,91, ,9.4, 
6,Davis,Sacramento Valley,4/6/2017,2300,096,0.11, ,0, ,11.7, ,50.0, ,95, ,6.2, 
6,Davis,Sacramento Valley,4/6/2017,2400,096,0.05, ,0, ,11.8, ,49.8, ,97, ,6.8, 
6,Davis,Sacramento Valley,4/7/2017,0100,097,0.00, ,0, ,12.4, ,51.2, ,97, ,5.9, 
6,Davis,Sacramento Valley,4/7/2017,0200,097,0.00, ,0, ,13.0, ,54.0, ,92, ,9.1, 
6,Davis,Sacramento Valley,4/7/2017,0300,097,0.00, ,0, ,13.2, ,54.6, ,91, ,8.3, 
6,Davis,Sacramento Valley,4/7/2017,0400,097,0.00, ,0, ,13.2, ,55.1, ,89, ,7.5, 
6,Davis,Sacramento Valley,4/7/2017,0500,097,0.08, ,0, ,12.1, ,52.8, ,89, ,9.3, 
6,Davis,Sacramento Valley,4/7/2017,0600,097,0.03, ,1, ,11.9, ,52.1, ,90, ,10.6, 
6,Davis,Sacramento Valley,4/7/2017,0700,097,0.00, ,50, ,11.5, ,51.6, ,88, ,14.5, 
6,Davis,Sacramento Valley,4/7/2017,0800,097,0.00, ,110, ,11.7, ,51.9, ,89, ,9.6, 
6,Davis,Sacramento Valley,4/7/2017,0900,097,0.11, ,97, ,11.9, ,51.8, ,90, ,8.6, 
6,Davis,Sacramento Valley,4/7/2017,1000,097,0.09, ,205, ,12.5, ,52.1, ,94, ,7.1, 
6,Davis,Sacramento Valley,4/7/2017,1100,097,0.01, ,553, ,13.4, ,54.2, ,94, ,8.3, 
6,Davis,Sacramento Valley,4/7/2017,1200,097,0.00, ,955, ,13.2, ,56.1, ,86, ,8.2, 
6,Davis,Sacramento Valley,4/7/2017,1300,097,0.00, ,972, ,13.4, ,57.6, ,82, ,8.9, 
6,Davis,Sacramento Valley,4/7/2017,1400,097,0.00, ,971, ,14.1, ,57.5, ,87, ,10.3, 
6,Davis,Sacramento Valley,4/7/2017,1500,097,0.00, ,932, ,14.0, ,59.9, ,80, ,9.4, 
6,Davis,Sacramento Valley,4/7/2017,1600,097,0.00, ,909, ,13.6, ,61.6, ,73, ,10.3, 
6,Davis,Sacramento Valley,4/7/2017,1700,097,0.00, ,490, ,12.6, ,60.4, ,70, ,12.5, 
6,Davis,Sacramento Valley,4/7/2017,1800,097,0.00, ,111, ,12.5, ,58.6, ,74, ,12.3, 
6,Davis,Sacramento Valley,4/7/2017,1900,097,0.00, ,8, ,12.5, ,56.9, ,79, ,12.4, 
6,Davis,Sacramento Valley,4/7/2017,2000,097,0.12, ,0, ,13.0, ,55.1, ,88, ,10.8, 
6,Davis,Sacramento Valley,4/7/2017,2100,097,0.04, ,0, ,13.5, ,54.6, ,93, ,6.8, 
6,Davis,Sacramento Valley,4/7/2017,2200,097,0.22, ,0, ,12.3, ,52.0, ,93, ,7.4, 
6,Davis,Sacramento Valley,4/7/2017,2300,097,0.04, ,0, ,10.1, ,48.1, ,88, ,6.6, 
6,Davis,Sacramento Valley,4/7/2017,2400,097,0.00, ,0, ,9.9, ,48.1, ,86, ,3.3, 
6,Davis,Sacramento Valley,4/8/2017,0100,098,0.00, ,0, ,10.4, ,48.7, ,89, ,6.3, 
6,Davis,Sacramento Valley,4/8/2017,0200,098,0.00, ,0, ,9.8, ,47.7, ,87, ,6.6, 
6,Davis,Sacramento Valley,4/8/2017,0300,098,0.00, ,0, ,8.5, ,47.4, ,76, ,11.9, 
6,Davis,Sacramento Valley,4/8/2017,0400,098,0.00, ,0, ,8.4, ,46.2, ,79, ,11.3, 
6,Davis,Sacramento Valley,4/8/2017,0500,098,0.00, ,0, ,8.4, ,45.4, ,81, ,9.7, 
6,Davis,Sacramento Valley,4/8/2017,0600,098,0.00, ,10, ,8.3, ,44.6, ,83, ,8.1, 
6,Davis,Sacramento Valley,4/8/2017,0700,098,0.00, ,280, ,8.5, ,46.1, ,81, ,5.7, 
6,Davis,Sacramento Valley,4/8/2017,0800,098,0.00, ,268, ,9.3, ,47.9, ,82, ,7.3, 
6,Davis,Sacramento Valley,4/8/2017,0900,098,0.00, ,157, ,9.4, ,49.0, ,79, ,6.5, 
6,Davis,Sacramento Valley,4/8/2017,1000,098,0.05, ,187, ,9.5, ,47.6, ,84, ,7.2, 
6,Davis,Sacramento Valley,4/8/2017,1100,098,0.00, ,921, ,9.6, ,49.6, ,79, ,5.2, 
6,Davis,Sacramento Valley,4/8/2017,1200,098,0.00, ,1813, ,9.2, ,52.9, ,67, ,5.6, 
6,Davis,Sacramento Valley,4/8/2017,1300,098,0.00, ,1197, ,8.7, ,53.9, ,61, ,3.7, 
6,Davis,Sacramento Valley,4/8/2017,1400,098,0.00, ,1766, ,8.9, ,56.0, ,58, ,4.4, 
6,Davis,Sacramento Valley,4/8/2017,1500,098,0.00, ,748, ,9.3, ,55.0, ,63, ,4.0, 
6,Davis,Sacramento Valley,4/8/2017,1600,098,0.00, ,1177, ,9.1, ,57.3, ,57, ,3.3, 
6,Davis,Sacramento Valley,4/8/2017,1700,098,0.00, ,961,Y,8.6, ,58.1, ,52, ,4.4, 
6,Davis,Sacramento Valley,4/8/2017,1800,098,0.00, ,456, ,8.7, ,57.1, ,55, ,2.8, 
6,Davis,Sacramento Valley,4/8/2017,1900,098,0.00, ,62, ,9.6, ,53.6, ,68, ,4.0, 
6,Davis,Sacramento Valley,4/8/2017,2000,098,0.00, ,0, ,10.2, ,50.9, ,80, ,2.4, 
6,Davis,Sacramento Valley,4/8/2017,2100,098,0.00, ,0, ,9.7, ,48.1, ,85, ,2.3, 
6,Davis,Sacramento Valley,4/8/2017,2200,098,0.00, ,0, ,9.9, ,47.2, ,90, ,2.1, 
6,Davis,Sacramento Valley,4/8/2017,2300,098,0.00, ,0, ,9.8, ,46.1, ,93, ,2.7, 
6,Davis,Sacramento Valley,4/8/2017,2400,098,0.00, ,0, ,9.4, ,44.7, ,93, ,2.3, 
6,Davis,Sacramento Valley,4/9/2017,0100,099,0.00, ,0, ,9.1, ,43.4, ,95, ,1.3, 
6,Davis,Sacramento Valley,4/9/2017,0200,099,0.00, ,0, ,8.6, ,41.8, ,95, ,2.0, 
6,Davis,Sacramento Valley,4/9/2017,0300,099,0.00, ,0, ,8.8, ,41.9, ,97, ,2.5, 
6,Davis,Sacramento Valley,4/9/2017,0400,099,0.00, ,0, ,8.2, ,40.0, ,98, ,2.5, 
6,Davis,Sacramento Valley,4/9/2017,0500,099,0.00, ,0, ,8.4, ,40.2, ,99, ,1.7, 
6,Davis,Sacramento Valley,4/9/2017,0600,099,0.00, ,12, ,8.6, ,40.7, ,99, ,2.1, 
6,Davis,Sacramento Valley,4/9/2017,0700,099,0.00, ,249, ,8.9, ,41.5, ,99, ,2.5, 
6,Davis,Sacramento Valley,4/9/2017,0800,099,0.00, ,663, ,10.1, ,45.7, ,96, ,3.6, 
6,Davis,Sacramento Valley,4/9/2017,0900,099,0.00, ,1085, ,10.2, ,49.4, ,85, ,3.2, 
6,Davis,Sacramento Valley,4/9/2017,1000,099,0.00, ,1447, ,10.3, ,53.3, ,74, ,2.7, 
6,Davis,Sacramento Valley,4/9/2017,1100,099,0.00, ,1626, ,10.3, ,55.8, ,68, ,3.7, 
6,Davis,Sacramento Valley,4/9/2017,1200,099,0.00, ,1612, ,10.1, ,56.9, ,64, ,4.0, 
6,Davis,Sacramento Valley,4/9/2017,1300,099,0.00, ,1743, ,10.3, ,58.5, ,62, ,4.6, 
6,Davis,Sacramento Valley,4/9/2017,1400,099,0.00, ,1710, ,10.3, ,59.8, ,59, ,5.0, 
6,Davis,Sacramento Valley,4/9/2017,1500,099,0.00, ,1465, ,9.7, ,61.0, ,53, ,6.1, 
6,Davis,Sacramento Valley,4/9/2017,1600,099,0.00, ,1125, ,9.0, ,61.6, ,48, ,6.7, 
6,Davis,Sacramento Valley,4/9/2017,1700,099,0.00, ,655, ,7.6, ,61.6, ,41, ,7.3, 
6,Davis,Sacramento Valley,4/9/2017,1800,099,0.00, ,315, ,6.3, ,60.5, ,35, ,6.4, 
6,Davis,Sacramento Valley,4/9/2017,1900,099,0.00, ,41, ,8.9, ,56.9, ,56, ,4.7, 
6,Davis,Sacramento Valley,4/9/2017,2000,099,0.00, ,0, ,9.5, ,54.3, ,66, ,6.3, 
6,Davis,Sacramento Valley,4/9/2017,2100,099,0.00, ,0, ,7.0, ,52.0, ,53, ,3.9, 
6,Davis,Sacramento Valley,4/9/2017,2200,099,0.00, ,0, ,6.3, ,50.3, ,50, ,5.4, 
6,Davis,Sacramento Valley,4/9/2017,2300,099,0.00, ,0, ,6.5, ,48.9, ,55, ,3.2, 
6,Davis,Sacramento Valley,4/9/2017,2400,099,0.00, ,0, ,7.6, ,45.8, ,72, ,2.6, 
6,Davis,Sacramento Valley,4/10/2017,0100,100,0.00, ,0, ,7.8, ,44.0, ,80, ,2.3, 
6,Davis,Sacramento Valley,4/10/2017,0200,100,0.00, ,0, ,7.7, ,43.2, ,81, ,2.7, 
6,Davis,Sacramento Valley,4/10/2017,0300,100,0.00, ,0, ,7.2, ,44.2, ,73, ,3.8, 
6,Davis,Sacramento Valley,4/10/2017,0400,100,0.00, ,0, ,7.7, ,43.6, ,80, ,2.5, 
6,Davis,Sacramento Valley,4/10/2017,0500,100,0.00, ,0, ,8.4, ,43.9, ,86, ,4.0, 
6,Davis,Sacramento Valley,4/10/2017,0600,100,0.00, ,12, ,9.0, ,44.9, ,89, ,3.1, 
6,Davis,Sacramento Valley,4/10/2017,0700,100,0.00, ,112, ,9.5, ,46.1, ,89, ,4.1, 
6,Davis,Sacramento Valley,4/10/2017,0800,100,0.00, ,185, ,9.9, ,47.2, ,90, ,3.9, 
6,Davis,Sacramento Valley,4/10/2017,0900,100,0.00, ,977, ,10.9, ,52.5, ,81, ,4.2, 
6,Davis,Sacramento Valley,4/10/2017,1000,100,0.00, ,1426, ,11.7, ,58.8, ,69, ,3.7, 
6,Davis,Sacramento Valley,4/10/2017,1100,100,0.00, ,1720, ,11.6, ,61.0, ,63, ,4.4, 
6,Davis,Sacramento Valley,4/10/2017,1200,100,0.00, ,1805, ,11.8, ,62.5, ,61, ,4.4, 
6,Davis,Sacramento Valley,4/10/2017,1300,100,0.00, ,1776, ,11.6, ,64.1, ,57, ,4.3, 
6,Davis,Sacramento Valley,4/10/2017,1400,100,0.00, ,1755, ,11.6, ,65.7, ,54, ,5.1, 
6,Davis,Sacramento Valley,4/10/2017,1500,100,0.00, ,1525, ,11.2, ,66.5, ,50, ,5.3, 
6,Davis,Sacramento Valley,4/10/2017,1600,100,0.00, ,934, ,10.9, ,66.5, ,49, ,4.5, 
6,Davis,Sacramento Valley,4/10/2017,1700,100,0.00, ,578, ,11.4, ,66.3, ,51, ,3.3, 
6,Davis,Sacramento Valley,4/10/2017,1800,100,0.00, ,193, ,11.3, ,65.4, ,53, ,2.5, 
6,Davis,Sacramento Valley,4/10/2017,1900,100,0.00, ,43, ,11.3, ,62.8, ,58, ,4.3, 
6,Davis,Sacramento Valley,4/10/2017,2000,100,0.00, ,0, ,11.8, ,60.2, ,66, ,3.3, 
6,Davis,Sacramento Valley,4/10/2017,2100,100,0.00, ,0, ,12.3, ,59.0, ,72, ,2.2, 
6,Davis,Sacramento Valley,4/10/2017,2200,100,0.00, ,0, ,12.1, ,57.6, ,75, ,2.2, 
6,Davis,Sacramento Valley,4/10/2017,2300,100,0.00, ,0, ,12.5, ,55.8, ,83, ,2.7, 
6,Davis,Sacramento Valley,4/10/2017,2400,100,0.00, ,0, ,12.3, ,55.3, ,82, ,1.7, 
6,Davis,Sacramento Valley,4/11/2017,0100,101,0.00, ,0, ,12.4, ,54.9, ,84, ,1.2, 
6,Davis,Sacramento Valley,4/11/2017,0200,101,0.00, ,0, ,12.8, ,54.9, ,87, ,1.3, 
6,Davis,Sacramento Valley,4/11/2017,0300,101,0.00, ,0, ,12.8, ,54.6, ,88, ,2.0, 
6,Davis,Sacramento Valley,4/11/2017,0400,101,0.00, ,0, ,12.8, ,54.1, ,90, ,2.7, 
6,Davis,Sacramento Valley,4/11/2017,0500,101,0.00, ,0, ,12.6, ,54.1, ,88, ,3.5, 
6,Davis,Sacramento Valley,4/11/2017,0600,101,0.00, ,3, ,12.8, ,53.5, ,91, ,3.1, 
6,Davis,Sacramento Valley,4/11/2017,0700,101,0.00, ,52, ,13.0, ,53.6, ,93, ,3.5, 
6,Davis,Sacramento Valley,4/11/2017,0800,101,0.00, ,166, ,13.6, ,54.5, ,94, ,4.0, 
6,Davis,Sacramento Valley,4/11/2017,0900,101,0.00, ,277, ,13.5, ,55.2, ,91, ,2.2, 
6,Davis,Sacramento Valley,4/11/2017,1000,101,0.00, ,526, ,13.5, ,57.1, ,85, ,4.5, 
6,Davis,Sacramento Valley,4/11/2017,1100,101,0.00, ,751, ,13.6, ,59.2, ,79, ,6.7, 
6,Davis,Sacramento Valley,4/11/2017,1200,101,0.00, ,819, ,14.2, ,60.7, ,78, ,7.0, 
6,Davis,Sacramento Valley,4/11/2017,1300,101,0.00, ,731, ,14.2, ,63.4, ,71, ,8.5, 
6,Davis,Sacramento Valley,4/11/2017,1400,101,0.00, ,618, ,12.6, ,64.6, ,60, ,10.0, 
6,Davis,Sacramento Valley,4/11/2017,1500,101,0.00, ,428, ,12.6, ,63.6, ,63, ,11.0, 
6,Davis,Sacramento Valley,4/11/2017,1600,101,0.00, ,497, ,11.6, ,63.8, ,57, ,10.4, 
6,Davis,Sacramento Valley,4/11/2017,1700,101,0.00, ,340, ,11.1, ,64.3, ,54, ,10.4, 
6,Davis,Sacramento Valley,4/11/2017,1800,101,0.00, ,253, ,11.5, ,63.6, ,57, ,9.9, 
6,Davis,Sacramento Valley,4/11/2017,1900,101,0.00, ,35, ,11.9, ,60.6, ,66, ,3.7, 
6,Davis,Sacramento Valley,4/11/2017,2000,101,0.00, ,0, ,12.0, ,57.8, ,74, ,4.0, 
6,Davis,Sacramento Valley,4/11/2017,2100,101,0.00, ,0, ,12.2, ,57.5, ,75, ,5.9, 
6,Davis,Sacramento Valley,4/11/2017,2200,101,0.00, ,0, ,12.2, ,58.2, ,74, ,8.7, 
6,Davis,Sacramento Valley,4/11/2017,2300,101,0.00, ,0, ,12.7, ,57.3, ,79, ,5.6, 
6,Davis,Sacramento Valley,4/11/2017,2400,101,0.00, ,0, ,12.9, ,56.2, ,84, ,6.1, 
6,Davis,Sacramento Valley,4/12/2017,0100,102,0.00, ,0, ,12.9, ,56.5, ,83, ,7.0, 
6,Davis,Sacramento Valley,4/12/2017,0200,102,0.00, ,0, ,13.2, ,56.7, ,84, ,7.6, 
6,Davis,Sacramento Valley,4/12/2017,0300,102,0.00, ,0, ,13.4, ,55.5, ,89, ,6.3, 
6,Davis,Sacramento Valley,4/12/2017,0400,102,0.00, ,0, ,13.4, ,53.9, ,94, ,5.0, 
6,Davis,Sacramento Valley,4/12/2017,0500,102,0.00, ,0, ,13.3, ,53.0, ,97, ,3.7, 
6,Davis,Sacramento Valley,4/12/2017,0600,102,0.00, ,7, ,13.4, ,53.0, ,98, ,3.4, 
6,Davis,Sacramento Valley,4/12/2017,0700,102,0.00, ,77, ,14.0, ,54.3, ,97, ,4.0, 
6,Davis,Sacramento Valley,4/12/2017,0800,102,0.00, ,175, ,14.8, ,56.2, ,96, ,3.9, 
6,Davis,Sacramento Valley,4/12/2017,0900,102,0.00, ,527, ,15.3, ,57.6, ,94, ,7.7, 
6,Davis,Sacramento Valley,4/12/2017,1000,102,0.00, ,373, ,15.2, ,57.8, ,93, ,8.6, 
6,Davis,Sacramento Valley,4/12/2017,1100,102,0.00, ,396, ,14.8, ,57.7, ,91, ,9.3, 
6,Davis,Sacramento Valley,4/12/2017,1200,102,0.00, ,755, ,13.7, ,59.6, ,79, ,12.6, 
6,Davis,Sacramento Valley,4/12/2017,1300,102,0.00, ,1639, ,12.8, ,62.4, ,66, ,14.9, 
6,Davis,Sacramento Valley,4/12/2017,1400,102,0.00, ,1640, ,12.5, ,65.0, ,59, ,14.8, 
6,Davis,Sacramento Valley,4/12/2017,1500,102,0.00, ,1079, ,12.1, ,64.6, ,58, ,16.1, 
6,Davis,Sacramento Valley,4/12/2017,1600,102,0.00, ,396, ,11.5, ,63.1, ,58, ,16.3, 
6,Davis,Sacramento Valley,4/12/2017,1700,102,0.00, ,566, ,11.2, ,62.6, ,58, ,20.3, 
6,Davis,Sacramento Valley,4/12/2017,1800,102,0.00, ,168, ,10.7, ,61.3, ,58, ,21.3, 
6,Davis,Sacramento Valley,4/12/2017,1900,102,0.00, ,25, ,10.7, ,60.6, ,59, ,16.1, 
6,Davis,Sacramento Valley,4/12/2017,2000,102,0.00, ,0, ,11.0, ,59.8, ,63, ,13.3, 
6,Davis,Sacramento Valley,4/12/2017,2100,102,0.00, ,0, ,11.5, ,59.0, ,68, ,12.0, 
6,Davis,Sacramento Valley,4/12/2017,2200,102,0.00, ,0, ,11.4, ,58.7, ,68, ,13.6, 
6,Davis,Sacramento Valley,4/12/2017,2300,102,0.00, ,0, ,11.7, ,57.8, ,72, ,13.2, 
6,Davis,Sacramento Valley,4/12/2017,2400,102,0.00, ,0, ,12.2, ,57.0, ,77, ,9.6, 
6,Davis,Sacramento Valley,4/13/2017,0100,103,0.00, ,0, ,12.9, ,55.9, ,85, ,11.2, 
6,Davis,Sacramento Valley,4/13/2017,0200,103,0.00, ,0, ,13.1, ,53.9, ,93, ,7.0, 
6,Davis,Sacramento Valley,4/13/2017,0300,103,0.00, ,0, ,10.9, ,50.5, ,87, ,6.1, 
6,Davis,Sacramento Valley,4/13/2017,0400,103,0.00, ,0, ,10.5, ,49.7, ,86, ,6.3, 
6,Davis,Sacramento Valley,4/13/2017,0500,103,0.00, ,0, ,10.3, ,48.6, ,89, ,4.3, 
6,Davis,Sacramento Valley,4/13/2017,0600,103,0.00, ,6, ,10.7, ,49.5, ,88, ,3.7, 
6,Davis,Sacramento Valley,4/13/2017,0700,103,0.04, ,48, ,11.4, ,50.0, ,93, ,4.7, 
6,Davis,Sacramento Valley,4/13/2017,0800,103,0.03, ,219, ,12.4, ,51.2, ,97, ,4.7, 
6,Davis,Sacramento Valley,4/13/2017,0900,103,0.25, ,196, ,12.4, ,52.0, ,94, ,6.8, 
6,Davis,Sacramento Valley,4/13/2017,1000,103,0.00,Y,1326, ,12.2, ,54.7, ,84, ,5.5, 
6,Davis,Sacramento Valley,4/13/2017,1100,103,0.00, ,1321, ,11.7, ,58.0, ,71, ,6.8, 
6,Davis,Sacramento Valley,4/13/2017,1200,103,0.00, ,1567, ,11.2, ,60.5, ,62, ,10.1, 
6,Davis,Sacramento Valley,4/13/2017,1300,103,0.00, ,1505, ,11.0, ,61.0, ,60, ,11.0, 
6,Davis,Sacramento Valley,4/13/2017,1400,103,0.00, ,1281, ,10.7, ,61.2, ,58, ,13.6, 
6,Davis,Sacramento Valley,4/13/2017,1500,103,0.00, ,1403, ,10.5, ,61.2, ,57, ,14.0, 
6,Davis,Sacramento Valley,4/13/2017,1600,103,0.00, ,547, ,9.8, ,60.2, ,55, ,13.4, 
6,Davis,Sacramento Valley,4/13/2017,1700,103,0.00, ,474, ,9.5, ,59.4, ,55, ,12.4, 
6,Davis,Sacramento Valley,4/13/2017,1800,103,0.00, ,384, ,9.3, ,58.1, ,56, ,8.8, 
6,Davis,Sacramento Valley,4/13/2017,1900,103,0.00, ,54, ,8.4, ,55.5, ,56, ,6.4, 
6,Davis,Sacramento Valley,4/13/2017,2000,103,0.00, ,0, ,8.1, ,52.5, ,60, ,5.7, 
6,Davis,Sacramento Valley,4/13/2017,2100,103,0.00, ,0, ,7.7, ,50.6, ,62, ,7.9, 
6,Davis,Sacramento Valley,4/13/2017,2200,103,0.00, ,0, ,7.7, ,48.6, ,66, ,5.9, 
6,Davis,Sacramento Valley,4/13/2017,2300,103,0.00, ,0, ,8.0, ,46.3, ,75, ,3.6, 
